datum,uhrzeit_start,uhrzeit_ende,zaehlstelle,richtung_1,richtung_2,gesamt
2021-08-31,10:45,11:00,Kreuther,1,1,2
2021-08-31,11:00,11:15,Kreuther,0,0,0
2021-08-31,11:15,11:30,Kreuther,3,1,4
2021-08-31,11:30,11:45,Kreuther,7,3,10
2021-08-31,11:45,12:00,Kreuther,8,5,13
2021-08-31,12:00,12:15,Kreuther,2,0,2
2021-08-31,12:15,12:30,Kreuther,1,1,2
2021-08-31,12:30,12:45,Kreuther,2,5,7
2021-08-31,12:45,13:00,Kreuther,1,3,4
2021-08-31,13:00,13:15,Kreuther,2,3,5
2021-08-31,13:15,13:30,Kreuther,3,1,4
2021-08-31,13:30,13:45,Kreuther,7,3,10
2021-08-31,13:45,14:00,Kreuther,8,3,11
2021-08-31,14:00,14:15,Kreuther,4,6,10
2021-08-31,14:15,14:30,Kreuther,3,4,7
2021-08-31,14:30,14:45,Kreuther,5,2,7
2021-08-31,14:45,15:00,Kreuther,6,2,8
2021-08-31,15:00,15:15,Kreuther,0,6,6
2021-08-31,15:15,15:30,Kreuther,8,11,19
2021-08-31,15:30,15:45,Kreuther,3,5,8
2021-08-31,15:45,16:00,Kreuther,6,8,14
2021-08-31,16:00,16:15,Kreuther,5,3,8
2021-08-31,16:15,16:30,Kreuther,7,7,14
2021-08-31,16:30,16:45,Kreuther,11,7,18
2021-08-31,16:45,17:00,Kreuther,3,7,10
2021-08-31,17:00,17:15,Kreuther,4,9,13
2021-08-31,17:15,17:30,Kreuther,13,7,20
2021-08-31,17:30,17:45,Kreuther,6,7,13
2021-08-31,17:45,18:00,Kreuther,5,12,17
2021-08-31,18:00,18:15,Kreuther,9,5,14
2021-08-31,18:15,18:30,Kreuther,8,17,25
2021-08-31,18:30,18:45,Kreuther,6,13,19
2021-08-31,18:45,19:00,Kreuther,8,1,9
2021-08-31,19:00,19:15,Kreuther,6,3,9
2021-08-31,19:15,19:30,Kreuther,4,5,9
2021-08-31,19:30,19:45,Kreuther,2,3,5
2021-08-31,19:45,20:00,Kreuther,5,4,9
2021-08-31,20:00,20:15,Kreuther,2,5,7
2021-08-31,20:15,20:30,Kreuther,0,4,4
2021-08-31,20:30,20:45,Kreuther,3,1,4
2021-08-31,20:45,21:00,Kreuther,2,1,3
2021-08-31,21:00,21:15,Kreuther,0,1,1
2021-08-31,21:15,21:30,Kreuther,1,3,4
2021-08-31,21:30,21:45,Kreuther,4,1,5
2021-08-31,21:45,22:00,Kreuther,1,2,3
2021-08-31,22:00,22:15,Kreuther,0,0,0
2021-08-31,22:15,22:30,Kreuther,2,4,6
2021-08-31,22:30,22:45,Kreuther,0,0,0
2021-08-31,22:45,23:00,Kreuther,0,1,1
2021-08-31,23:00,23:15,Kreuther,0,2,2
2021-08-31,23:15,23:30,Kreuther,0,0,0
2021-08-31,23:30,23:45,Kreuther,0,0,0
2021-08-31,23:45,00:00,Kreuther,0,1,1
2021-08-01,00:00,00:15,Olympia,4,3,7
2021-08-01,00:15,00:30,Olympia,7,1,8
2021-08-01,00:30,00:45,Olympia,0,6,6
2021-08-01,00:45,01:00,Olympia,5,3,8
2021-08-01,01:00,01:15,Olympia,8,1,9
2021-08-01,01:15,01:30,Olympia,2,2,4
2021-08-01,01:30,01:45,Olympia,0,2,2
2021-08-01,01:45,02:00,Olympia,1,0,1
2021-08-01,02:00,02:15,Olympia,3,0,3
2021-08-01,02:15,02:30,Olympia,0,2,2
2021-08-01,02:30,02:45,Olympia,3,1,4
2021-08-01,02:45,03:00,Olympia,0,2,2
2021-08-01,03:00,03:15,Olympia,2,0,2
2021-08-01,03:15,03:30,Olympia,4,0,4
2021-08-01,03:30,03:45,Olympia,1,0,1
2021-08-01,03:45,04:00,Olympia,0,0,0
2021-08-01,04:00,04:15,Olympia,0,0,0
2021-08-01,04:15,04:30,Olympia,0,0,0
2021-08-01,04:30,04:45,Olympia,0,0,0
2021-08-01,04:45,05:00,Olympia,0,0,0
2021-08-01,05:00,05:15,Olympia,0,0,0
2021-08-01,05:15,05:30,Olympia,0,0,0
2021-08-01,05:30,05:45,Olympia,0,0,0
2021-08-01,05:45,06:00,Olympia,0,0,0
2021-08-01,06:00,06:15,Olympia,1,0,1
2021-08-01,06:15,06:30,Olympia,0,0,0
2021-08-01,06:30,06:45,Olympia,1,0,1
2021-08-01,06:45,07:00,Olympia,1,0,1
2021-08-01,07:00,07:15,Olympia,0,0,0
2021-08-01,07:15,07:30,Olympia,2,0,2
2021-08-01,07:30,07:45,Olympia,0,1,1
2021-08-01,07:45,08:00,Olympia,0,0,0
2021-08-01,08:00,08:15,Olympia,3,1,4
2021-08-01,08:15,08:30,Olympia,0,3,3
2021-08-01,08:30,08:45,Olympia,1,1,2
2021-08-01,08:45,09:00,Olympia,4,1,5
2021-08-01,09:00,09:15,Olympia,2,3,5
2021-08-01,09:15,09:30,Olympia,3,1,4
2021-08-01,09:30,09:45,Olympia,0,9,9
2021-08-01,09:45,10:00,Olympia,8,4,12
2021-08-01,10:00,10:15,Olympia,14,4,18
2021-08-01,10:15,10:30,Olympia,8,4,12
2021-08-01,10:30,10:45,Olympia,10,3,13
2021-08-01,10:45,11:00,Olympia,12,6,18
2021-08-01,11:00,11:15,Olympia,13,6,19
2021-08-01,11:15,11:30,Olympia,6,14,20
2021-08-01,11:30,11:45,Olympia,16,6,22
2021-08-01,11:45,12:00,Olympia,18,8,26
2021-08-01,12:00,12:15,Olympia,8,26,34
2021-08-01,12:15,12:30,Olympia,10,17,27
2021-08-01,12:30,12:45,Olympia,18,11,29
2021-08-01,12:45,13:00,Olympia,9,12,21
2021-08-01,13:00,13:15,Olympia,10,10,20
2021-08-01,13:15,13:30,Olympia,11,11,22
2021-08-01,13:30,13:45,Olympia,2,6,8
2021-08-01,13:45,14:00,Olympia,4,3,7
2021-08-01,14:00,14:15,Olympia,5,4,9
2021-08-01,14:15,14:30,Olympia,8,2,10
2021-08-01,14:30,14:45,Olympia,5,3,8
2021-08-01,14:45,15:00,Olympia,8,6,14
2021-08-01,15:00,15:15,Olympia,7,9,16
2021-08-01,15:15,15:30,Olympia,1,7,8
2021-08-01,15:30,15:45,Olympia,4,5,9
2021-08-01,15:45,16:00,Olympia,6,6,12
2021-08-01,16:00,16:15,Olympia,14,2,16
2021-08-01,16:15,16:30,Olympia,14,13,27
2021-08-01,16:30,16:45,Olympia,12,9,21
2021-08-01,16:45,17:00,Olympia,8,17,25
2021-08-01,17:00,17:15,Olympia,18,15,33
2021-08-01,17:15,17:30,Olympia,5,14,19
2021-08-01,17:30,17:45,Olympia,15,16,31
2021-08-01,17:45,18:00,Olympia,39,23,62
2021-08-01,18:00,18:15,Olympia,8,16,24
2021-08-01,18:15,18:30,Olympia,19,24,43
2021-08-01,18:30,18:45,Olympia,8,24,32
2021-08-01,18:45,19:00,Olympia,15,17,32
2021-08-01,19:00,19:15,Olympia,14,18,32
2021-08-01,19:15,19:30,Olympia,22,15,37
2021-08-01,19:30,19:45,Olympia,11,9,20
2021-08-01,19:45,20:00,Olympia,7,6,13
2021-08-01,20:00,20:15,Olympia,8,11,19
2021-08-01,20:15,20:30,Olympia,11,6,17
2021-08-01,20:30,20:45,Olympia,6,5,11
2021-08-01,20:45,21:00,Olympia,2,6,8
2021-08-01,21:00,21:15,Olympia,5,14,19
2021-08-01,21:15,21:30,Olympia,0,3,3
2021-08-01,21:30,21:45,Olympia,4,8,12
2021-08-01,21:45,22:00,Olympia,4,6,10
2021-08-01,22:00,22:15,Olympia,4,4,8
2021-08-01,22:15,22:30,Olympia,0,2,2
2021-08-01,22:30,22:45,Olympia,0,5,5
2021-08-01,22:45,23:00,Olympia,2,2,4
2021-08-01,23:00,23:15,Olympia,1,1,2
2021-08-01,23:15,23:30,Olympia,3,3,6
2021-08-01,23:30,23:45,Olympia,1,3,4
2021-08-01,23:45,00:00,Olympia,0,0,0
2021-08-02,00:00,00:15,Olympia,0,1,1
2021-08-02,00:15,00:30,Olympia,0,2,2
2021-08-02,00:30,00:45,Olympia,3,2,5
2021-08-02,00:45,01:00,Olympia,0,1,1
2021-08-02,01:00,01:15,Olympia,0,1,1
2021-08-02,01:15,01:30,Olympia,0,0,0
2021-08-02,01:30,01:45,Olympia,0,0,0
2021-08-02,01:45,02:00,Olympia,0,0,0
2021-08-02,02:00,02:15,Olympia,0,0,0
2021-08-02,02:15,02:30,Olympia,3,1,4
2021-08-02,02:30,02:45,Olympia,0,1,1
2021-08-02,02:45,03:00,Olympia,0,0,0
2021-08-02,03:00,03:15,Olympia,0,0,0
2021-08-02,03:15,03:30,Olympia,0,1,1
2021-08-02,03:30,03:45,Olympia,0,0,0
2021-08-02,03:45,04:00,Olympia,0,0,0
2021-08-02,04:00,04:15,Olympia,0,0,0
2021-08-02,04:15,04:30,Olympia,2,1,3
2021-08-02,04:30,04:45,Olympia,0,0,0
2021-08-02,04:45,05:00,Olympia,0,0,0
2021-08-02,05:00,05:15,Olympia,0,0,0
2021-08-02,05:15,05:30,Olympia,3,0,3
2021-08-02,05:30,05:45,Olympia,1,0,1
2021-08-02,05:45,06:00,Olympia,2,2,4
2021-08-02,06:00,06:15,Olympia,2,2,4
2021-08-02,06:15,06:30,Olympia,3,9,12
2021-08-02,06:30,06:45,Olympia,10,8,18
2021-08-02,06:45,07:00,Olympia,10,12,22
2021-08-02,07:00,07:15,Olympia,12,11,23
2021-08-02,07:15,07:30,Olympia,20,12,32
2021-08-02,07:30,07:45,Olympia,16,27,43
2021-08-02,07:45,08:00,Olympia,21,22,43
2021-08-02,08:00,08:15,Olympia,17,42,59
2021-08-02,08:15,08:30,Olympia,8,24,32
2021-08-02,08:30,08:45,Olympia,25,27,52
2021-08-02,08:45,09:00,Olympia,25,25,50
2021-08-02,09:00,09:15,Olympia,13,11,24
2021-08-02,09:15,09:30,Olympia,14,11,25
2021-08-02,09:30,09:45,Olympia,23,17,40
2021-08-02,09:45,10:00,Olympia,21,6,27
2021-08-02,10:00,10:15,Olympia,19,21,40
2021-08-02,10:15,10:30,Olympia,6,16,22
2021-08-02,10:30,10:45,Olympia,12,11,23
2021-08-02,10:45,11:00,Olympia,13,12,25
2021-08-02,11:00,11:15,Olympia,39,15,54
2021-08-02,11:15,11:30,Olympia,10,14,24
2021-08-02,11:30,11:45,Olympia,11,13,24
2021-08-02,11:45,12:00,Olympia,12,13,25
2021-08-02,12:00,12:15,Olympia,14,11,25
2021-08-02,12:15,12:30,Olympia,6,16,22
2021-08-02,12:30,12:45,Olympia,18,14,32
2021-08-02,12:45,13:00,Olympia,18,13,31
2021-08-02,13:00,13:15,Olympia,13,11,24
2021-08-02,13:15,13:30,Olympia,15,9,24
2021-08-02,13:30,13:45,Olympia,14,14,28
2021-08-02,13:45,14:00,Olympia,25,26,51
2021-08-02,14:00,14:15,Olympia,12,18,30
2021-08-02,14:15,14:30,Olympia,17,15,32
2021-08-02,14:30,14:45,Olympia,31,42,73
2021-08-02,14:45,15:00,Olympia,16,15,31
2021-08-02,15:00,15:15,Olympia,20,19,39
2021-08-02,15:15,15:30,Olympia,15,20,35
2021-08-02,15:30,15:45,Olympia,30,27,57
2021-08-02,15:45,16:00,Olympia,44,38,82
2021-08-02,16:00,16:15,Olympia,36,27,63
2021-08-02,16:15,16:30,Olympia,28,41,69
2021-08-02,16:30,16:45,Olympia,40,31,71
2021-08-02,16:45,17:00,Olympia,34,25,59
2021-08-02,17:00,17:15,Olympia,36,39,75
2021-08-02,17:15,17:30,Olympia,33,27,60
2021-08-02,17:30,17:45,Olympia,47,44,91
2021-08-02,17:45,18:00,Olympia,50,40,90
2021-08-02,18:00,18:15,Olympia,43,50,93
2021-08-02,18:15,18:30,Olympia,41,71,112
2021-08-02,18:30,18:45,Olympia,41,39,80
2021-08-02,18:45,19:00,Olympia,55,50,105
2021-08-02,19:00,19:15,Olympia,43,48,91
2021-08-02,19:15,19:30,Olympia,45,38,83
2021-08-02,19:30,19:45,Olympia,27,34,61
2021-08-02,19:45,20:00,Olympia,41,48,89
2021-08-02,20:00,20:15,Olympia,28,28,56
2021-08-02,20:15,20:30,Olympia,27,39,66
2021-08-02,20:30,20:45,Olympia,32,32,64
2021-08-02,20:45,21:00,Olympia,16,37,53
2021-08-02,21:00,21:15,Olympia,17,35,52
2021-08-02,21:15,21:30,Olympia,13,26,39
2021-08-02,21:30,21:45,Olympia,12,29,41
2021-08-02,21:45,22:00,Olympia,10,16,26
2021-08-02,22:00,22:15,Olympia,11,27,38
2021-08-02,22:15,22:30,Olympia,10,19,29
2021-08-02,22:30,22:45,Olympia,12,20,32
2021-08-02,22:45,23:00,Olympia,7,5,12
2021-08-02,23:00,23:15,Olympia,3,4,7
2021-08-02,23:15,23:30,Olympia,2,4,6
2021-08-02,23:30,23:45,Olympia,5,1,6
2021-08-02,23:45,00:00,Olympia,2,2,4
2021-08-03,00:00,00:15,Olympia,1,2,3
2021-08-03,00:15,00:30,Olympia,2,2,4
2021-08-03,00:30,00:45,Olympia,0,1,1
2021-08-03,00:45,01:00,Olympia,0,0,0
2021-08-03,01:00,01:15,Olympia,0,0,0
2021-08-03,01:15,01:30,Olympia,0,0,0
2021-08-03,01:30,01:45,Olympia,0,0,0
2021-08-03,01:45,02:00,Olympia,0,1,1
2021-08-03,02:00,02:15,Olympia,0,0,0
2021-08-03,02:15,02:30,Olympia,1,0,1
2021-08-03,02:30,02:45,Olympia,0,0,0
2021-08-03,02:45,03:00,Olympia,0,0,0
2021-08-03,03:00,03:15,Olympia,1,0,1
2021-08-03,03:15,03:30,Olympia,0,1,1
2021-08-03,03:30,03:45,Olympia,1,0,1
2021-08-03,03:45,04:00,Olympia,0,0,0
2021-08-03,04:00,04:15,Olympia,2,0,2
2021-08-03,04:15,04:30,Olympia,0,1,1
2021-08-03,04:30,04:45,Olympia,0,0,0
2021-08-03,04:45,05:00,Olympia,1,0,1
2021-08-03,05:00,05:15,Olympia,0,1,1
2021-08-03,05:15,05:30,Olympia,6,0,6
2021-08-03,05:30,05:45,Olympia,2,0,2
2021-08-03,05:45,06:00,Olympia,6,1,7
2021-08-03,06:00,06:15,Olympia,1,4,5
2021-08-03,06:15,06:30,Olympia,8,6,14
2021-08-03,06:30,06:45,Olympia,12,14,26
2021-08-03,06:45,07:00,Olympia,9,13,22
2021-08-03,07:00,07:15,Olympia,16,11,27
2021-08-03,07:15,07:30,Olympia,15,12,27
2021-08-03,07:30,07:45,Olympia,21,23,44
2021-08-03,07:45,08:00,Olympia,19,36,55
2021-08-03,08:00,08:15,Olympia,25,40,65
2021-08-03,08:15,08:30,Olympia,23,44,67
2021-08-03,08:30,08:45,Olympia,22,30,52
2021-08-03,08:45,09:00,Olympia,20,15,35
2021-08-03,09:00,09:15,Olympia,15,25,40
2021-08-03,09:15,09:30,Olympia,13,13,26
2021-08-03,09:30,09:45,Olympia,15,24,39
2021-08-03,09:45,10:00,Olympia,21,16,37
2021-08-03,10:00,10:15,Olympia,19,14,33
2021-08-03,10:15,10:30,Olympia,9,16,25
2021-08-03,10:30,10:45,Olympia,24,16,40
2021-08-03,10:45,11:00,Olympia,14,8,22
2021-08-03,11:00,11:15,Olympia,18,10,28
2021-08-03,11:15,11:30,Olympia,12,18,30
2021-08-03,11:30,11:45,Olympia,19,14,33
2021-08-03,11:45,12:00,Olympia,21,22,43
2021-08-03,12:00,12:15,Olympia,15,11,26
2021-08-03,12:15,12:30,Olympia,11,20,31
2021-08-03,12:30,12:45,Olympia,17,12,29
2021-08-03,12:45,13:00,Olympia,29,14,43
2021-08-03,13:00,13:15,Olympia,14,33,47
2021-08-03,13:15,13:30,Olympia,22,15,37
2021-08-03,13:30,13:45,Olympia,18,17,35
2021-08-03,13:45,14:00,Olympia,28,21,49
2021-08-03,14:00,14:15,Olympia,26,26,52
2021-08-03,14:15,14:30,Olympia,16,22,38
2021-08-03,14:30,14:45,Olympia,15,15,30
2021-08-03,14:45,15:00,Olympia,14,25,39
2021-08-03,15:00,15:15,Olympia,41,28,69
2021-08-03,15:15,15:30,Olympia,31,29,60
2021-08-03,15:30,15:45,Olympia,24,35,59
2021-08-03,15:45,16:00,Olympia,34,17,51
2021-08-03,16:00,16:15,Olympia,34,29,63
2021-08-03,16:15,16:30,Olympia,25,20,45
2021-08-03,16:30,16:45,Olympia,32,35,67
2021-08-03,16:45,17:00,Olympia,29,41,70
2021-08-03,17:00,17:15,Olympia,34,45,79
2021-08-03,17:15,17:30,Olympia,27,28,55
2021-08-03,17:30,17:45,Olympia,30,38,68
2021-08-03,17:45,18:00,Olympia,36,29,65
2021-08-03,18:00,18:15,Olympia,32,38,70
2021-08-03,18:15,18:30,Olympia,19,32,51
2021-08-03,18:30,18:45,Olympia,27,14,41
2021-08-03,18:45,19:00,Olympia,19,23,42
2021-08-03,19:00,19:15,Olympia,13,19,32
2021-08-03,19:15,19:30,Olympia,17,22,39
2021-08-03,19:30,19:45,Olympia,15,10,25
2021-08-03,19:45,20:00,Olympia,18,11,29
2021-08-03,20:00,20:15,Olympia,8,12,20
2021-08-03,20:15,20:30,Olympia,11,27,38
2021-08-03,20:30,20:45,Olympia,10,3,13
2021-08-03,20:45,21:00,Olympia,8,13,21
2021-08-03,21:00,21:15,Olympia,8,9,17
2021-08-03,21:15,21:30,Olympia,5,9,14
2021-08-03,21:30,21:45,Olympia,5,8,13
2021-08-03,21:45,22:00,Olympia,6,7,13
2021-08-03,22:00,22:15,Olympia,2,12,14
2021-08-03,22:15,22:30,Olympia,4,6,10
2021-08-03,22:30,22:45,Olympia,4,6,10
2021-08-03,22:45,23:00,Olympia,1,11,12
2021-08-03,23:00,23:15,Olympia,3,4,7
2021-08-03,23:15,23:30,Olympia,3,0,3
2021-08-03,23:30,23:45,Olympia,3,1,4
2021-08-03,23:45,00:00,Olympia,1,0,1
2021-08-04,00:00,00:15,Olympia,0,3,3
2021-08-04,00:15,00:30,Olympia,0,3,3
2021-08-04,00:30,00:45,Olympia,0,2,2
2021-08-04,00:45,01:00,Olympia,0,1,1
2021-08-04,01:00,01:15,Olympia,1,1,2
2021-08-04,01:15,01:30,Olympia,0,0,0
2021-08-04,01:30,01:45,Olympia,0,0,0
2021-08-04,01:45,02:00,Olympia,0,2,2
2021-08-04,02:00,02:15,Olympia,0,1,1
2021-08-04,02:15,02:30,Olympia,0,1,1
2021-08-04,02:30,02:45,Olympia,0,0,0
2021-08-04,02:45,03:00,Olympia,0,0,0
2021-08-04,03:00,03:15,Olympia,0,0,0
2021-08-04,03:15,03:30,Olympia,0,0,0
2021-08-04,03:30,03:45,Olympia,0,0,0
2021-08-04,03:45,04:00,Olympia,0,0,0
2021-08-04,04:00,04:15,Olympia,0,0,0
2021-08-04,04:15,04:30,Olympia,0,1,1
2021-08-04,04:30,04:45,Olympia,0,0,0
2021-08-04,04:45,05:00,Olympia,0,0,0
2021-08-04,05:00,05:15,Olympia,0,1,1
2021-08-04,05:15,05:30,Olympia,3,0,3
2021-08-04,05:30,05:45,Olympia,1,1,2
2021-08-04,05:45,06:00,Olympia,0,3,3
2021-08-04,06:00,06:15,Olympia,1,2,3
2021-08-04,06:15,06:30,Olympia,7,6,13
2021-08-04,06:30,06:45,Olympia,8,6,14
2021-08-04,06:45,07:00,Olympia,15,14,29
2021-08-04,07:00,07:15,Olympia,14,11,25
2021-08-04,07:15,07:30,Olympia,13,12,25
2021-08-04,07:30,07:45,Olympia,19,14,33
2021-08-04,07:45,08:00,Olympia,20,20,40
2021-08-04,08:00,08:15,Olympia,19,25,44
2021-08-04,08:15,08:30,Olympia,17,43,60
2021-08-04,08:30,08:45,Olympia,26,37,63
2021-08-04,08:45,09:00,Olympia,15,30,45
2021-08-04,09:00,09:15,Olympia,14,15,29
2021-08-04,09:15,09:30,Olympia,21,11,32
2021-08-04,09:30,09:45,Olympia,11,13,24
2021-08-04,09:45,10:00,Olympia,16,14,30
2021-08-04,10:00,10:15,Olympia,15,6,21
2021-08-04,10:15,10:30,Olympia,4,12,16
2021-08-04,10:30,10:45,Olympia,5,4,9
2021-08-04,10:45,11:00,Olympia,11,16,27
2021-08-04,11:00,11:15,Olympia,9,11,20
2021-08-04,11:15,11:30,Olympia,9,12,21
2021-08-04,11:30,11:45,Olympia,6,8,14
2021-08-04,11:45,12:00,Olympia,18,9,27
2021-08-04,12:00,12:15,Olympia,9,8,17
2021-08-04,12:15,12:30,Olympia,15,18,33
2021-08-04,12:30,12:45,Olympia,13,9,22
2021-08-04,12:45,13:00,Olympia,12,8,20
2021-08-04,13:00,13:15,Olympia,9,8,17
2021-08-04,13:15,13:30,Olympia,13,10,23
2021-08-04,13:30,13:45,Olympia,24,11,35
2021-08-04,13:45,14:00,Olympia,15,16,31
2021-08-04,14:00,14:15,Olympia,18,12,30
2021-08-04,14:15,14:30,Olympia,18,13,31
2021-08-04,14:30,14:45,Olympia,17,20,37
2021-08-04,14:45,15:00,Olympia,21,27,48
2021-08-04,15:00,15:15,Olympia,24,20,44
2021-08-04,15:15,15:30,Olympia,19,13,32
2021-08-04,15:30,15:45,Olympia,9,13,22
2021-08-04,15:45,16:00,Olympia,18,17,35
2021-08-04,16:00,16:15,Olympia,31,25,56
2021-08-04,16:15,16:30,Olympia,9,13,22
2021-08-04,16:30,16:45,Olympia,19,14,33
2021-08-04,16:45,17:00,Olympia,13,20,33
2021-08-04,17:00,17:15,Olympia,15,18,33
2021-08-04,17:15,17:30,Olympia,13,21,34
2021-08-04,17:30,17:45,Olympia,9,20,29
2021-08-04,17:45,18:00,Olympia,21,22,43
2021-08-04,18:00,18:15,Olympia,15,19,34
2021-08-04,18:15,18:30,Olympia,20,18,38
2021-08-04,18:30,18:45,Olympia,25,12,37
2021-08-04,18:45,19:00,Olympia,21,11,32
2021-08-04,19:00,19:15,Olympia,18,10,28
2021-08-04,19:15,19:30,Olympia,5,6,11
2021-08-04,19:30,19:45,Olympia,10,7,17
2021-08-04,19:45,20:00,Olympia,6,5,11
2021-08-04,20:00,20:15,Olympia,3,10,13
2021-08-04,20:15,20:30,Olympia,7,5,12
2021-08-04,20:30,20:45,Olympia,1,5,6
2021-08-04,20:45,21:00,Olympia,6,3,9
2021-08-04,21:00,21:15,Olympia,3,1,4
2021-08-04,21:15,21:30,Olympia,2,3,5
2021-08-04,21:30,21:45,Olympia,3,3,6
2021-08-04,21:45,22:00,Olympia,3,7,10
2021-08-04,22:00,22:15,Olympia,1,15,16
2021-08-04,22:15,22:30,Olympia,2,9,11
2021-08-04,22:30,22:45,Olympia,0,7,7
2021-08-04,22:45,23:00,Olympia,1,2,3
2021-08-04,23:00,23:15,Olympia,3,7,10
2021-08-04,23:15,23:30,Olympia,0,0,0
2021-08-04,23:30,23:45,Olympia,4,2,6
2021-08-04,23:45,00:00,Olympia,1,1,2
2021-08-05,00:00,00:15,Olympia,0,7,7
2021-08-05,00:15,00:30,Olympia,1,0,1
2021-08-05,00:30,00:45,Olympia,0,0,0
2021-08-05,00:45,01:00,Olympia,0,3,3
2021-08-05,01:00,01:15,Olympia,0,0,0
2021-08-05,01:15,01:30,Olympia,0,1,1
2021-08-05,01:30,01:45,Olympia,0,0,0
2021-08-05,01:45,02:00,Olympia,0,0,0
2021-08-05,02:00,02:15,Olympia,0,0,0
2021-08-05,02:15,02:30,Olympia,0,0,0
2021-08-05,02:30,02:45,Olympia,0,0,0
2021-08-05,02:45,03:00,Olympia,1,0,1
2021-08-05,03:00,03:15,Olympia,0,0,0
2021-08-05,03:15,03:30,Olympia,0,0,0
2021-08-05,03:30,03:45,Olympia,0,0,0
2021-08-05,03:45,04:00,Olympia,0,0,0
2021-08-05,04:00,04:15,Olympia,0,0,0
2021-08-05,04:15,04:30,Olympia,0,0,0
2021-08-05,04:30,04:45,Olympia,0,0,0
2021-08-05,04:45,05:00,Olympia,0,0,0
2021-08-05,05:00,05:15,Olympia,0,0,0
2021-08-05,05:15,05:30,Olympia,1,1,2
2021-08-05,05:30,05:45,Olympia,1,0,1
2021-08-05,05:45,06:00,Olympia,2,0,2
2021-08-05,06:00,06:15,Olympia,3,2,5
2021-08-05,06:15,06:30,Olympia,4,4,8
2021-08-05,06:30,06:45,Olympia,7,2,9
2021-08-05,06:45,07:00,Olympia,8,4,12
2021-08-05,07:00,07:15,Olympia,4,8,12
2021-08-05,07:15,07:30,Olympia,5,4,9
2021-08-05,07:30,07:45,Olympia,8,5,13
2021-08-05,07:45,08:00,Olympia,9,10,19
2021-08-05,08:00,08:15,Olympia,11,19,30
2021-08-05,08:15,08:30,Olympia,4,25,29
2021-08-05,08:30,08:45,Olympia,16,25,41
2021-08-05,08:45,09:00,Olympia,17,15,32
2021-08-05,09:00,09:15,Olympia,22,11,33
2021-08-05,09:15,09:30,Olympia,11,8,19
2021-08-05,09:30,09:45,Olympia,3,4,7
2021-08-05,09:45,10:00,Olympia,11,9,20
2021-08-05,10:00,10:15,Olympia,4,5,9
2021-08-05,10:15,10:30,Olympia,6,7,13
2021-08-05,10:30,10:45,Olympia,4,9,13
2021-08-05,10:45,11:00,Olympia,11,5,16
2021-08-05,11:00,11:15,Olympia,5,7,12
2021-08-05,11:15,11:30,Olympia,9,8,17
2021-08-05,11:30,11:45,Olympia,7,8,15
2021-08-05,11:45,12:00,Olympia,10,3,13
2021-08-05,12:00,12:15,Olympia,11,8,19
2021-08-05,12:15,12:30,Olympia,12,7,19
2021-08-05,12:30,12:45,Olympia,5,9,14
2021-08-05,12:45,13:00,Olympia,15,8,23
2021-08-05,13:00,13:15,Olympia,6,3,9
2021-08-05,13:15,13:30,Olympia,8,14,22
2021-08-05,13:30,13:45,Olympia,6,11,17
2021-08-05,13:45,14:00,Olympia,11,12,23
2021-08-05,14:00,14:15,Olympia,13,13,26
2021-08-05,14:15,14:30,Olympia,35,9,44
2021-08-05,14:30,14:45,Olympia,11,17,28
2021-08-05,14:45,15:00,Olympia,32,31,63
2021-08-05,15:00,15:15,Olympia,18,9,27
2021-08-05,15:15,15:30,Olympia,23,20,43
2021-08-05,15:30,15:45,Olympia,25,21,46
2021-08-05,15:45,16:00,Olympia,21,26,47
2021-08-05,16:00,16:15,Olympia,21,28,49
2021-08-05,16:15,16:30,Olympia,17,23,40
2021-08-05,16:30,16:45,Olympia,30,21,51
2021-08-05,16:45,17:00,Olympia,25,21,46
2021-08-05,17:00,17:15,Olympia,21,32,53
2021-08-05,17:15,17:30,Olympia,31,34,65
2021-08-05,17:30,17:45,Olympia,30,27,57
2021-08-05,17:45,18:00,Olympia,35,37,72
2021-08-05,18:00,18:15,Olympia,27,34,61
2021-08-05,18:15,18:30,Olympia,29,29,58
2021-08-05,18:30,18:45,Olympia,35,46,81
2021-08-05,18:45,19:00,Olympia,16,12,28
2021-08-05,19:00,19:15,Olympia,11,13,24
2021-08-05,19:15,19:30,Olympia,16,33,49
2021-08-05,19:30,19:45,Olympia,20,23,43
2021-08-05,19:45,20:00,Olympia,17,18,35
2021-08-05,20:00,20:15,Olympia,6,19,25
2021-08-05,20:15,20:30,Olympia,6,13,19
2021-08-05,20:30,20:45,Olympia,16,7,23
2021-08-05,20:45,21:00,Olympia,8,19,27
2021-08-05,21:00,21:15,Olympia,7,16,23
2021-08-05,21:15,21:30,Olympia,9,14,23
2021-08-05,21:30,21:45,Olympia,3,10,13
2021-08-05,21:45,22:00,Olympia,9,5,14
2021-08-05,22:00,22:15,Olympia,2,5,7
2021-08-05,22:15,22:30,Olympia,6,17,23
2021-08-05,22:30,22:45,Olympia,3,15,18
2021-08-05,22:45,23:00,Olympia,10,4,14
2021-08-05,23:00,23:15,Olympia,7,8,15
2021-08-05,23:15,23:30,Olympia,2,0,2
2021-08-05,23:30,23:45,Olympia,1,3,4
2021-08-05,23:45,00:00,Olympia,2,2,4
2021-08-06,00:00,00:15,Olympia,4,4,8
